elogio_ou_queixa.3,grupo.3,motivo.3,p4,comentario_p4
QUEIXA,MÉDICO ,EXAMES,2.0,Me manteve internado a diretoria do hospital mesmo os exames não terem sido alterados.
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,"A cirurgiã que fez o meu procedimento se quer conversou com o meu esposo que estava de acompanhante para passar as orientações pós cirurgica, tive alta apenas com uma receita médica sem data para retornar para avaliação e retirada de pontos.
Tive que por conta própria procurar o hospital após 10 dias para a retirada dos pontos e assim sendo fiz uma reclamação com o diretor DR Maurício para poder passar em consulta."
QUEIXA,MÉDICO ,ACOLHIMENTO,2.0,A Dr Jéssica Deus alta pra minha mãe olhando que ela não é tava bem na emergência tem um péssimo médico de Guilherme péssimo proficional
QUEIXA,MÉDICO ,QUALIDADE,3.0,A médica que estava no plantão mostrou nitidamente que não estava satisfeita com a minha escolha de via de parto. Me senti constrangida
QUEIXA,MÉDICO ,CONDUTA,1.0,"Ao chegar no hospital houve a troca de plantão, fui atendida com muita grosseria pela dra Cássia, ela foi totalmente grossa, insensível com o meu momento de trabalho de parto, fez o toque com a unha grande doeu muito, eu disse que não aceitaria algumas coisas que foi imposta para eu assinar, como episiotomia e a retirada com o forpes, quando eu disso que não concordava ela foi extremamente grossa, fiquei com medo de ela fazer meu parto se acaso precisasse, graças a Deus a equipe de enfermagem foi maravilhosa, super acolhedora, e humana, me ajudou muito e consegui ter uma experiência que eu queria de um parto natural, a dra Cássia deveria ter mais empatia com as mãezinhas pq já chegam lá em um momento difícil e ainda passa por esse stress"
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,Os médicos não examinam a gente fisicamente. a equipe da UTI foi muito atenciosa enquanto estive lá  mas no andar a médica passou quase meio dia nesse dia eu passei mal e fui pra UTI mas recebi atendimento.
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,"Em toda a minha estadia a equipe médica foi indiferente e ineficiente, ao final foi desastrosa a médica responsável pela minha alta me convenceu a sair de alta através de mentiras e também cometeu erros tanto no meu atestado como na minha prescrição  medica onde ela não só rasurou uma receita como me prescreveu um remédio que era contra indicado para mim inclusive com risco de vida uma vez que só hipertenso e o remédio tinha graves contra indicação para hipertensos por agir diretamente no sistema vascular"
QUEIXA,MÉDICO ,QUALIDADE,1.0,Não aguento mais nei andar esperando a minha cirurgia e nada cade o responsável da minha cirurgia pra fazer
ELOGIO,MÉDICO ,QUALIDADE,3.0,"MT bom atendimento, hospital limpo e deu TD certo"
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,1.0,Falta de agilidade na prescrição dos medicamentos e equipe nada humanizada
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,4.0,Demora das médicas passar nos quartos
QUEIXA,MÉDICO ,ACOLHIMENTO,2.0,"São raros os médicos que tem um bom atendimento. Ultimamente nas consultas com pediatra, minha insatisfação é imensa. Médicos despreparados, não dão devida atenção, alguns grosseiros, não examinam de forma correta o bebê. E zero empatia com as mães. 
Passei em 3, somente o último fez um atendimento melhorado, porque as demais. Foram péssimas!"
QUEIXA,MÉDICO ,ACOLHIMENTO,2.0,"Mesmo caso dos enfermeiros, os obstetras mal iam lá me dar uma assistência, passei 29 horas com a bolsa rota, meu parto não evoluía e eu lá sozinha com acompanhante e doula, mal recebia assistência dos obstetras. 

Único obstetra que me atendeu bem foi o que fez meu parto, se não me engano o nome dele é Dr.Wilson, médico ótimo, experiente, me deu uma assistência boa e fez meu parto evoluir, me ajudou bastante e fez meu parto em 4 horas. Ele realmente se empenhou em fazer meu parto evoluir, o único que me atendeu bem!"
QUEIXA,MÉDICO ,CONDUTA,1.0,"A médica obstetra Deyse estourou minha bolsa sem minha permissão, foi subir ignorante e passou uns 15 minutos com as mãos na minha parte íntima retirando todo o líquido, super invasiva"
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,3.0,Achei que o atendimento pós cirúrgico até ter alta foi muito relapso.
QUEIXA,MÉDICO ,QUALIDADE,,
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,2.0,"Insistiram no vácuo na meu parto , feriram muito a cabeça da minha RN, ele teve que ir p UTI pra fazer o curativo no dia seguinte , o curativo caiu um dia depois e foi horrível conseguir fazer novamente , tive que descer pra solicitar o curativo e o exame RX para vê se houve alguma lesão nela , só conseguir fazer o exame 4 dias após o nascimento e devido a todas as intercorrências no parto meu leite demorou de descer , fiquei super estressada c as demoras e lentidão para os cuidados c ela , até o leite dela esqueceram de mandar e ela ficou c fome enfim sair daí traumatizada c tudo que vivi"
QUEIXA,MÉDICO ,QUALIDADE,,Demora médico ruim trabalhar de qualquer jeit
QUEIXA,MÉDICO ,QUALIDADE,,
QUEIXA,MÉDICO ,QUALIDADE,3.0,"Tem médicos bons, porém liberaram meu filho com a bilirrubina altíssima, e devido a icterícia ele teve que voltar a ser internado dois dias depois"
QUEIXA,MÉDICO ,CONDUTA,3.0,"Falo de uma médica específica não todas, muito mal educada, acho q estava com problema pessoal e veio descontar na paciente que acabou de parir."
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,2.0,"Muita. Demora.  Das. Médicas.  Fora.  Chorava de. Dor não.  Dava. Remédio o. Pra. Ela. Demora  mais. 1. Hora. Ela tomar tramal. Na. Veia. 
Foi angustiante.   A cena.  Passei. Com. A Sophia. 7 dias"
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,3.0,"Minha cirurgia creio que nao foi muito bem feita, muitas sequelas onde nao era pra ter"
QUEIXA,MÉDICO ,ACOLHIMENTO,4.0,"a médica do ultrassom muito educada e simpática, 
fiquei a madrugada do sábado, o domingo inteiro e o começo da segunda nesse quarto, houveram as trocas de plantão algumas vezes e algumas vezes a médica passava no quarto pra avaliar eu e a mulher com quem estava dividindo o quarto, 
a médica que passava no quarto também era um amor de pessoa,"
QUEIXA,MÉDICO ,ACOLHIMENTO,5.0,"Em questão de ginecologista ela passou somente uma vez me avaliou,muito rápido,e me deu alta,"
QUEIXA,MÉDICO ,QUALIDADE,4.0,"""Demora para atender 
Médica não se levantou de sua cadeira para examinar minha mãe
Demora para colocar medicação"""
QUEIXA,MÉDICO ,CONDUTA,1.0,"A Dra que fez meu parto gritou comigo, na sala que eu fiquei por quase 4 dias internada, me tratou muito mal na frente de outras pessoas que estavam presentes ( anestesista, médicas e enfermeiras).
Quando fui para a sala de cirurgia, já deitada na mesa, mais violência obstetra, ela  falou coisas muito maldosas que me deixaram bem chateada esses meses pós parto... Enfim foi traumatizante, ainda choro quando penso em como fui tratada e mal acolhida no meu parto... Tenho medo de precisar ir para aquele lugar novamente pelo jeito que fui tratada pela médica."
QUEIXA,MÉDICO ,QUALIDADE,2.0,"O médico que atendeu não deu assistência após a cirurgia, não disse qual o procedimento foi feito, nada! Meu marido terá que fazer nova cirurgia.
Os parafusos que foram colocados estão soltando. O paciente precisa ter um acompanhamento depois da cirurgia, o que não aconteceu. Só foi dito que teria de fazer uma revisão após 15 dias e não conseguimos marcar no mesmo lugar , muito menos com o médico que o operou ."
QUEIXA,MÉDICO ,QUALIDADE,1.0,"Não tinha um especialista presente no momento, atendimento via chat em um hospital particular isso não existe!!!!"
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,"Acho que falta equipe, ou pouco mais de atenção ao paciente... Esquecem o que é pedido, e tem que pedir mais de uma vez"
QUEIXA,MÉDICO ,QUALIDADE,2.0,"Somente o Orto, so passa correndo, tudo na correria"
ELOGIO/QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,Sobre minha médica Dra. ISABELA só elogios porém o que estava no plantão a noite me deixou com dor pois não queria passar um remédio mais forte
QUEIXA,MÉDICO ,ACOLHIMENTO,2.0,"Faltou sensibilidade com o caso, a idade."
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,Pouco tive visita de médico
QUEIXA,MÉDICO ,ACOLHIMENTO,,
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,3.0,"Na emergência o médico colocou as medições da médica errado, se a enfermeira não fosse experiente tinha dado uma dosagem que não era pra idade da minha filha de 2 anos"
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,1.0,"A equipe médica foi muito ausente durante todo o período de internação. Não tínhamos notícia de nada. Era preciso ir atrás dos médicos e perguntar sobre o estado do paciente e mesmo assim, as vezes não tínhamos. Queriam tirar a gente do isolamento e colocar na enfermaria, mesmo o plano sendo apartamento. Foi preciso abrir uma reclamação e falar o serviço social, pra conseguir um quarto e isso só aconteceu no quarto dia de internamento. Total descaso."
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,4.0,"Demora de ir ao leito do paciente,"
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,Letárgico
QUEIXA,MÉDICO ,ACOLHIMENTO,2.0,"Fui deixada por 6 dias internada na sala de observação e nesse meio tempo pouco foi feito no meu caso em termo das medicações oferecidas, uma vez que eu estava com uma infecção grava devido a mordida de gato. Só procuram me atender melhor quando minha família começou a pressionar o chefe dos médicos . Foi aí que providenciaram mandou fotos da minha mão para a infectologista e começam a dar a medicação específica para meu caso. Além disso, teve um dia, durante a internação, que eu fiquei 12 horas sem tomar nenhum antibiótico, só medicação para dor. Foi os piores dias da minha vida! Pensei que ia perder a mão.
Queria pontuar o descaso da administração do hospital com respeito ao meu caso. Mesmo tendo direito por lei em ser internada no hospital, tive de entrar com  uma liminar para ser internada. Fiquei insatisfeita com a atendimento prestado pelo hospital ."
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,3.0,"Quando chegamos na urgência, o atendimento é muito demorado, quando voltamos pra retorno e pior ainda, é tem alguns médicos que são grossos, quando temos a sorte de pegar o mesmo médico do atendimento inicial, caso contrário temos que falar tudo novamente e esperar o médico ler o que o anterior escreveu. Na observação fomos atendido pela médica Anna Suellen que é maravilhosa, atenciosa e atenta a situação do paciente, na verdade foi uma das poucas que entendeu e percebeu sinais que os médicos anteriores não davam atenção. Pelo decorrer da internação fomos bem atendidos, só acho que os médicos poderiam passar mais de uma vez pra analisar os pacientes, porque geralmente so iam 1 vez na enfermaria e após isso so na manhã seguinte. Só contato com enfermeiros."
QUEIXA,MÉDICO ,QUALIDADE,3.0,"No dia foram dois médicos que realizaram minha Cesaria. Levei toda a documentação, para realizar a laqueadura, mas a Dra não quiz realizar alegando ,que a manifestação de desejo no cartório, pré usava de no mínimo 60 dias,sendo que por lei não é mais necessário autenticar no cartório, então a mesma não realizou minha Cesaria, depois de quase duas horas de Cesaria,pq tive bastante aderência segundo os médicos. E os mesmo ao final da cirurgia afirmaram que eu não poderia mais voltar a engravidar, daí a pergunta fica ,se eu não posso mais engravidar,por que os médicos não realizaram minha laqueadura? Poxa ainda ficaram com toda a minha documentação da laqueadura."
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,2.0,A demora para realização do procedimento e falta de local apropriado para a espera.
QUEIXA,MÉDICO ,QUALIDADE,5.0,Descaso com o paciente muita demora detalhe acabou fazendo foi várias vezes com infecção no pronto socorro mandaram de volta pra casa com a infecção
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,Porque Edson teve um AVC e não foi feito nenhuma tomografia no hospital e muito menos um neurologista
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,Ela não recebeu os devidos cuidados nós últimos dias de internação
QUEIXA,MÉDICO ,CONDUTA,3.0,Dra chamou atenção das outras profissionais tornando um constrangimento ali no meu momento! Sendo que elas fizeram o tinha que fazer que era o  meu parto !
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,3.0,"Eu não gostei do período de visita médica eu achei que para uma situação de emergência eles demoraram demais .

Eles seguem um protocolo diariamente mas quando surge uma urgência eles demoram para perceber eles querem manter o cotidiano deles intacto e te atender no período que eles desejam. 

Isso é péssimo quando alguém tá preocupado quando alguém tá precisando de atendimento com urgência 

A equipe de enfermagem eu como acompanhante que tinha que ficar lembrando que minha filha precisava receber soro porque ela não tava conseguindo se alimentar se eu não ficasse cobrando não iam fazer nada então assim se ela ficasse lá por conta apenas dos atendentes eu duvido muito que ela teria saído com vida.

A execução do atendimento de todos lá dentro é muito boa O único problema é esse a demora a persistência em querer manter o roteiro do dia aí quando alguém precisa de urgência eles demoram para perceber"
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,5.0,"Desde a minha chegada nesse hospital, foi um total descaso! Demorei horas para ser atendida no quarto, onde fiquei sem medicação, sem atenção e muito menos sem ao menos estar no sistema. Traumatizante"
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,"Péssima tratamento mal, mataram minha esposa pois não aceitei alta, deixaram ela ser paliativa sem ser paliativa"
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,4.0,"O atendimento de todos setores foram muito bons, porém na passagem de um procedimento para outro a demora e falta de comunicação é latente."
QUEIXA,MÉDICO ,,,
QUEIXA,MÉDICO ,,,
QUEIXA,MÉDICO ,,5.0,
QUEIXA,MÉDICO ,,,
QUEIXA,MÉDICO ,,5.0,
QUEIXA,MÉDICO ,,,
QUEIXA,MÉDICO ,,,
QUEIXA,MÉDICO ,,,
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,,
QUEIXA,MÉDICO ,,,
QUEIXA,MÉDICO ,,,
QUEIXA,MÉDICO ,,,
QUEIXA,MÉDICO ,,,
QUEIXA,MÉDICO ,,5.0,
QUEIXA,MÉDICO ,,5.0,
QUEIXA,MÉDICO ,,,
QUEIXA,MÉDICO ,,,
QUEIXA,MÉDICO ,,5.0,
QUEIXA,MÉDICO ,,5.0,
QUEIXA,MÉDICO ,,,
QUEIXA,MÉDICO ,,,
QUEIXA,MÉDICO ,,,
QUEIXA,MÉDICO ,,5.0,
QUEIXA,MÉDICO ,,,
QUEIXA,MÉDICO ,,5.0,
QUEIXA,MÉDICO ,,5.0,
QUEIXA,MÉDICO ,,,
QUEIXA,MÉDICO ,,,
QUEIXA,MÉDICO ,,5.0,
QUEIXA,MÉDICO ,,,
QUEIXA,MÉDICO ,,,
QUEIXA,MÉDICO ,,,
QUEIXA,MÉDICO ,,,
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,3.0,Demora p ir até o quarto
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,2.0,"No último atendimento ao pronto-socorro, dei entrada em estado de dor intensa. Não recebi cadeira de rodas e precisou ser buscado por minha esposa. Meu caso não foi adequadamente investigado e a causa da dor não foi identificada. Saí do hospital com a mesma dor com que havia entrado e sem qualquer procedimento cirúrgico que pudesse solucionar o problema.

Permanecei quatro dias sem evacuar durante minha estada e essa condição não foi identificada ou tratada pela equipe. Ao retornar para casa, isso agravou ainda mais minha situação. Apenas o médico de plantão que solicitou minha internação demonstrou comprometimento real em tentar ajudar.

Tive de arcar com exames e tratamentos fora do convênio para descobrir a causa do problema. Nas duas ocasiões anteriores em que procurei o pronto-socorro, meu quadro estava no início; se houvesse sido investigado adequadamente ? em vez de apenas receber medicação paliativa ? talvez eu não tivesse evoluído para o estado grave em que me encontrei. Essa falha gerou custos adicionais para o convênio, para a empresa onde trabalho e para mim.

Além disso, a fisioterapia realizada em São Bernardo do Campo foi de péssima qualidade. Ao comparecer para acupuntura, não havia maca disponível para eu deitar; recusei o procedimento por não poder permanecer sentado, e mesmo assim fui cobrado. Considero o serviço inaceitável.

Diante do exposto, solicito que o hospital/convênio investigue o atendimento prestado, apresente esclarecimentos sobre as condutas adotadas e informe quais medidas serão tomadas para evitar que outros pacientes passem pela mesma situação. Estou à disposição para fornecer documentos, exames e relatos complementares."
