elogio_ou_queixa.1,grupo.1,motivo.1,p2,comentario_p2
QUEIXA,FISIOTERAPEUTA,QUALIDADE,3.0,"Principalmente com uma fisioterapeuta aconteceu um ocorrido minha mãe Sueli estava muito mal com muita falta de ar tanto que no mesmo dia teve um broncoespasmo severo fui chamar ela algumas vezes para nos socorrer tive uma resposta por parte dela eu tenho muito coisa pra fazer não posso só ficar em volta de vocês eu acredito que ela ganha pra trabalhar não questionar principalmente pacientes em casos severos, e a assistência social sempre notificamos e nada resolve me desculpe não sei pra que serve uma assistente social dentro do hospital."
,NÃO SE APLICA,,3.0,Não  teve esse atendimento
,NÃO SE APLICA,,2.0,Não fui atendida por nenhum desses profissionais
QUEIXA,TODOS,FALTA DE INFORMAÇÃO,3.0,Só explicaram o básico
,NÃO SE APLICA,,3.0,Não precisei desse atendimento
,NÃO SE APLICA,,1.0,Não tive acompanhamento com nenhum dos profissionais
,NÃO SE APLICA,,3.0,não tive atendimento com esses especialistas
,NÃO SE APLICA,,2.0,Não apareceu ninguém
QUEIXA,TODOS,QUALIDADE,1.0,Falta de medicos
QUEIXA,FONOAUDIOLOGO,QUALIDADE,3.0,"A recepção em baixo até foi boa, na sala da cirurgia foi nota 10 também, a fono a máquina de exames estava quebrada a bebê não teve atendimento para os devidos exames. A alta a médica deixou para a enfermeira dar, sem nenhuma explicação dos exames etc...."
QUEIXA,PSICOLOGA,QUALIDADE,2.0,"Quando ele se encontrava já na UTI , pedi o atendimento de psicóloga,  cheguei até a falar com ela pessoalmente   a mesma disse que voltaria a tarde  e ela nunca mais apareceu..
A fono foi solicitada  para ver a parte da falando paciente  e ela disse que não fazia esse tipo de atendimento, ela só verificava se o paciente estava deglutindo bem"
,NÃO SE APLICA,,1.0,Não utilizei!!! Não tive esse atendimento não tenho como avaliar por isso coloquei a alternativa 1 pra poder relatar.
,NÃO SE APLICA,,4.0,N tive acesso a esses profissionais
QUEIXA,TODOS,QUALIDADE,3.0,"Alguns da equipe parece estarem insatisfeitos, deixar um pouco a desejar aos usuários... Mas no geral o atendimento foi adequado"
QUEIXA,PSICOLOGA,NÃO COMPARECEU ,1.0,"No momento que precisei do psicólogo não deram assistência, e nem um momento meu filho teve apoio de um fonoaudiólogos"
,NÃO SE APLICA,,3.0,"Não tenho insatisfação, só não me recordo de ter passado por esses profissionais."
ELOGIO,TODOS,QUALIDADE,5.0,
,NÃO SE APLICA,,1.0,Não tive nenhum atendimento com eles
QUEIXA,TODOS,TEMPO DE ESPERA,3.0,A demora
,NÃO SE APLICA,,1.0,"Oi, não sei do que vocês estão falando. Eu NÃO sou essa pessoa!!!"
,NÃO SE APLICA,,1.0,"Essa questão não se aplica, pois não obtive atendimento de nenhum desses profissionais e nem minha bebê"
,NÃO SE APLICA,,3.0,Não fui atendida por nenhum destes profissionais
QUEIXA,TODOS,QUALIDADE,3.0,"Alguns solicitos e outros não fazem jus a profissão, no âmbito empatia."
,NÃO SE APLICA,,1.0,"Não tive nenhum apoio com nenhum desses profissionais, porém deveria."
,NÃO SE APLICA,,3.0,Não tive contato com nenhum
QUEIXA,TODOS,QUALIDADE,3.0,Pouca resolutividade
,NÃO SE APLICA,,1.0,Não houve atendimento
QUEIXA,TODOS,QUALIDADE,3.0,Muito estágiario
,NÃO SE APLICA,,3.0,Nenhum
,NÃO SE APLICA,,4.0,"Não tive acompanhamento no meu pós- parto nem de fisioterapeuta, nem de assistente social, nem de psicólogo. E olha que eu precisava de um psicólogo!"
ELOGIO,TODOS,TEMPO DE ESPERA,1.0,Equipe maravilhosa
QUEIXA,FISIOTERAPEUTA,ACOLHIMENTO,4.0,"Chamamos o fisioterapeuta várias vezes, atendeu ao chamado uma vez só.."
,NÃO SE APLICA,,3.0,Não tive atendimento deles
,NÃO SE APLICA,,1.0,"Não sei pois, nunca usei  esses
Serviços"
,NÃO SE APLICA,,1.0,"Não tive apoio nenhum, fui deixado de lado por diversas vezes"
,NÃO SE APLICA,,1.0,Não foi um serviço que foi utilizado
QUEIXA,ASSISTENTE SOCIAL,ACOLHIMENTO,3.0,"Fico triste em falar isso mais tem que ser dito em relação a assistência social só veio quando minha esposa ficou nervosa por conta dos atrasos das minhas medicações, psicólogo  eu não tive e fonoaudiologo eu também não tive a fisioterapeuta foram sim e me deram muita atenção no que eu precisava"
QUEIXA,TODOS,TEMPO DE ESPERA,3.0,Demora para dar suporte para o paciente e falta de conhecimento ou treinamento para realizar procedimentos.
,NÃO SE APLICA,,1.0,Já disse não liberam pra mim fazer
QUEIXA,FONOAUDIOLOGO,TEMPO DE ESPERA,3.0,"Só tive atendimento com a Fono , para avaliar o meu filho , houve demora para ir fazer o atendimento nele ."
,NÃO SE APLICA,,2.0,Não tive esse atendimento
QUEIXA,FONOAUDIOLOGO,ACOLHIMENTO,,
QUEIXA,FONOAUDIOLOGO,FALTA DE INFORMAÇÃO,3.0,"Tivemos apenas a fonoaudióloga, e foi 0 contato. Nao nos explicou o que estava fazendo no nenem e saiu do quarto"
,NÃO SE APLICA,,3.0,não utilizei nada disso
,NÃO SE APLICA,,1.0,Não foi autorizado
,NÃO SE APLICA,,,
QUEIXA,TODOS,ACOLHIMENTO,3.0,Eles não ia todos os dias
,NÃO SE APLICA,,,
QUEIXA,TODOS,TEMPO DE ESPERA,3.0,Demoram em atender o paciente
QUEIXA,TODOS,TEMPO DE ESPERA,1.0,Demora. Equipe pequena
,NÃO SE APLICA,,3.0,Não teve
,NÃO SE APLICA,,1.0,Nao utilizei nenhum desses serviços dos profissionais citados.
,NÃO SE APLICA,,2.0,"O tempo que passei lá na urgência, não conseguiram um leito para eu ficar, e nenhum membro dessa equipe não apareceu em nenhum dia"
,NÃO SE APLICA,,1.0,Não fui atendida por esses profissionais
,NÃO SE APLICA,,1.0,É sempre que eu tive no hospital nunca tive acompanhamento desses profissionais
,NÃO SE APLICA,,3.0,Por que nenhum desses profissionais apareceu no atendimento dela
QUEIXA,FONOAUDIOLOGO,QUALIDADE,3.0,Meu filho  faz seção com fono eu acho o tempo  da seção  muito pouco
,NÃO SE APLICA,,2.0,Durante o parto não tive assistência de nenhum dos profissionais mencionados
,NÃO SE APLICA,,3.0,Passei 20 dias internado no leito nunca foi um fisioterapeuta nem fonoaudiólogos.
,NÃO SE APLICA,,1.0,"Esses profissionais eu nem sabia que tinha na unidade, pois todas as vezes que precisamos nunca aparece."
QUEIXA,TODOS,QUALIDADE,2.0,"*Assistente social* muito atenciosa, mas só tivemos acesso no segundo internamento e por conta da situação que vivenciamos de alta indevida. 
*Psicologo* nunca nem vimos.
*Fisioterapeuta* contamos nos dedos quem realmente trabalha. E os da noite, normalmente, dormem a noite toda e ficam chateados quando chamamos. *Fonoaudiologa* uma só para todo hospital e que só trabalha a no período da tarde. Apenas olha e diz tá tudo certo. Não vi diferença nesse profissional."
QUEIXA,TODOS,QUALIDADE,1.0,"Não dão total atenção , estão preocupados em atender rápido por que tem mais gente lá fora pra atender , levei meu Recém nascido nem examinar ele , a médica examinou"
QUEIXA,FISIOTERAPEUTA,QUALIDADE,2.0,Assistênte social é ótima mas fisioterapia não dá conta de tanto paciente pisicologico nunca vir
,NÃO SE APLICA,,3.0,Não tive acompanhamento de nenhum deles.
,NÃO SE APLICA,,1.0,Não tive acompanhamento desses profissionais na hora do meu parto
,NÃO SE APLICA,,3.0,Não houve visitas destes profissionais ao meu leito.
QUEIXA,FISIOTERAPEUTA,QUALIDADE,3.0,Fisioterapias precisam acompanhar mais os exercícios dos pacientes
,NÃO SE APLICA,,,
ELOGIO/QUEIXA,FONOAUDIOLOGO,QUALIDADE,3.0,"O atendimento dela foi bom, porém Foi oferecido bico de silicone durante o início da  amamentação, se eu não tivesse estudando teria entrada numa fria. Quem tem um pouco de informação sabe que amamentacao inicial é difícil, precisa insistir. E eu nem tinha inisitido por algumas horas.

Resultado, nao segui o conselho da fono e a minha bebe pegou o peito e perdeu somente 5% do peso no hospital.


Pra mim não teve danos, mas se é alguém desiformado pode ter sua amamentacao comprometida. É algo para se ter mais cuidado"
,NÃO SE APLICA,,3.0,Não passei por nenhum deles
,NÃO SE APLICA,,1.0,Não teve
QUEIXA,TODOS,FALTA DE INFORMAÇÃO,3.0,Falta de comunicação
,NÃO SE APLICA,,3.0,Não foi usado nenhum deste profissionais
,NÃO SE APLICA,,1.0,Não tive atendimento com os mesmo
,NÃO SE APLICA,,1.0,Não houve esses tipos de atendimento
,NÃO SE APLICA,,3.0,Não tive contato com nenhum deles
QUEIXA,FISIOTERAPEUTA,QUALIDADE,,
,NÃO SE APLICA,,1.0,Não tive esses acompanhamentos
QUEIXA,FONOAUDIOLOGO,QUALIDADE,3.0,Tive mais assistência das enfermeiras para ensinar a pega correta para amamentar doque da própria fonoaudióloga que passou uma vez e não ajudou em nada.
,NÃO SE APLICA,,1.0,Não obtive esse atendimento
,NÃO SE APLICA,,1.0,Não teve atendimento desse profissionais
,NÃO SE APLICA,,3.0,Não fui atendida por esses profissionais.
,NÃO SE APLICA,,3.0,Não tive esse atendimento
QUEIXA,FONOAUDIOLOGO,QUALIDADE,,
QUEIXA,FONOAUDIOLOGO,QUALIDADE,,
,NÃO SE APLICA,,2.0,Não tive assistência dessas categorias
,NÃO SE APLICA,,1.0,"Durante a minha internação, não passei por assistente social, infectologista, somente na minha segunda internação e por pedido que fui avaliada por um vascular"
,NÃO SE APLICA,,3.0,Não lembro
,NÃO SE APLICA,,1.0,Nao teve
,NÃO SE APLICA,,3.0,"Não me recordo de ter a presença de fisioterapeuta, psicólogo, assistente social, fonoaudióloga passou bem rápido."
,NÃO SE APLICA,,3.0,Não tive
,NÃO SE APLICA,,3.0,Não tive contato com eles
QUEIXA,TODOS,ACOLHIMENTO,3.0,
,NÃO SE APLICA,,,
QUEIXA,TODOS,QUALIDADE,,
,NÃO SE APLICA,,,
ELOGIO/QUEIXA,TODOS,QUALIDADE,3.0,"Estive com dois atendentes 
Uma pouco disponível o outro bem atencioso"
QUEIXA,PSICOLOGA,CAPACIDADE TECNICA,1.0,Psicólogos despreparados
QUEIXA,FISIOTERAPEUTA,QUALIDADE,4.0,Só  passou a fisioterapia
,NÃO SE APLICA,,2.0,Na verdade não tem como eu opinar pois na minha internação não vi nenhum deles
QUEIXA,TODOS,TEMPO DE ESPERA,3.0,Demora quando eu chamava
QUEIXA,ASSISTENTE SOCIAL,QUALIDADE,3.0,"Tive contato apenas com a assistente social, e estava tendo um problema, a resposta dela foi basicamente ""espere que vai far tudo certo"""
,NÃO SE APLICA,,2.0,Não houve em nenhum momento a visita desses profissionais para o meu pai.
QUEIXA,TODOS,QUALIDADE,3.0,Pq a equipe é muito pequena e não conseguem suprir
,NÃO SE APLICA,,1.0,Não vi e nem ouvi nenhum deles. Nem apareceram no meu leito
,NÃO SE APLICA,,2.0,Não tive atendimento com essas especialidades.
QUEIXA,TODOS,ACOLHIMENTO,3.0,Deveriam ser mais presente
,NÃO SE APLICA,,1.0,Não fui atendida por nenhuma dessas especialidades
,NÃO SE APLICA,,1.0,"Não fui atendido por nenhum desses profissionais.
Apenas o médico de plantão"
,NÃO SE APLICA,,2.0,Nao tive apoio nenhum desses profissionais
,NÃO SE APLICA,,3.0,Não tive relação com esses especialistas
,NÃO SE APLICA,,3.0,"Com psicólogos fonoaudiolo,assistentes sociais q não tiveram presença"
QUEIXA,ASSISTENTE SOCIAL,QUALIDADE,,
,NÃO SE APLICA,,1.0,Não tive atendimento com nenhum profissional desta equipe
,NÃO SE APLICA,,2.0,Não recebi nenhum desses serviços
,NÃO SE APLICA,,3.0,não tive atendimento com as especialidades citadas acima
,NÃO SE APLICA,,3.0,Não tive atendimento com essa equipe
,NÃO SE APLICA,,3.0,Não tive atendimento com essa equipe
,NÃO SE APLICA,,1.0,Não fui atendida por nenhum desses profissionais
QUEIXA,TODOS,QUALIDADE,2.0,"Ficam somente no celular, mal olhou o meu filho."
,NÃO SE APLICA,,3.0,Porque eu não tive esse atendimento que você tá perguntando
QUEIXA,ASSISTENTE SOCIAL,QUALIDADE,1.0,Assistente social não resolve nada e foi negada alimentação para minha acompanhante que era minha mãe... uma senhora de 73 anos. ABSURDO
,NÃO SE APLICA,,1.0,Ele não teve nenhuma visita de nenhum desses profissionais!
,NÃO SE APLICA,,2.0,Neste hospital não tem esses profissionais.
,NÃO SE APLICA,,2.0,Não tive esse tipo de atendimento durante a semana internada
,NÃO SE APLICA,,3.0,Não usei esse tipo de atendimento
QUEIXA,TODOS,QUALIDADE,2.0,Não fazia com que a paciente realizasse os exercícios certinho
,NÃO SE APLICA,,2.0,Não tive contato com nenhum desses profissionais
,NÃO SE APLICA,,3.0,Não tive contato com fono e psicólogos
QUEIXA,TODOS,QUALIDADE,1.0,"Não nos deu apoio na amamentação. Um suporte sem estrutura, que interferiu na minha amamentação. Descobrimos freio lingual na minha filha, sendo que ela foi avaliada por uma fono no dia do nascimento."
QUEIXA,FONOAUDIOLOGO,QUALIDADE,,
QUEIXA,FONOAUDIOLOGO,QUALIDADE,2.0,"Fisioterapia abaixo de baixo e fonoaudiologia não fez um bom trabalho, não fez nenhum exame pra entender a necessidade do momento e fez o padrão."
QUEIXA,FONOAUDIOLOGO,QUALIDADE,,
,NÃO SE APLICA,,1.0,Não utilizou destes profissionais
,NÃO SE APLICA,,2.0,Não tive atendimento por ninguém desssa especialização
ELOGIO,TODOS,ACOLHIMENTO,1.0,Todos bem atenciosos
,NÃO SE APLICA,,,
QUEIXA,TODOS,ACOLHIMENTO,2.0,"É uma dificuldade para ouvir o relato do paciente, é como se nossa vontade não fizesse diferença"
,NÃO SE APLICA,,3.0,Nao tive o atendimento dessen proficionais no hospital
,NÃO SE APLICA,,1.0,Nenhum foi fazer acompanhamento comigo só depois de reclamar e esperar 3 dias
QUEIXA,FISIOTERAPEUTA,QUALIDADE,2.0,Só vi a fisioterapeuta apenas para colher a impressão digital quando chegava e quando saía não faz nem uma manobra com a paciente sabendo que ela não têm nenhum movimento
,NÃO SE APLICA,,3.0,Não tive atendimento desses profissionais
QUEIXA,FONOAUDIOLOGO,QUALIDADE,3.0,"A fono passou somente no dia seguinte, em vez de ajudar, mandou eu comprar o bico de silicone. Obstetra só passou depois de muita insistência minha pra ver minha cesárea que até então ngm tinha ido ver o curativo "
,NÃO SE APLICA,,1.0,nao tive contato
,NÃO SE APLICA,,3.0,Não usei está parte
,NÃO SE APLICA,,2.0,Não tive nenhum atendimento com esses profissionais.
,NÃO SE APLICA,,1.0,Nenhuma
,NÃO SE APLICA,,3.0,Não tive acesso a esse serviço
,NÃO SE APLICA,,1.0,Na verdade eu avaliei sem ter experiência com esses profissionais
QUEIXA,TODOS,QUALIDADE,1.0,"Educação,  atenção"
,NÃO SE APLICA,,1.0,Não tive esse atendimento
,NÃO SE APLICA,,3.0,Não houve atendimento com todos esses profissionais
,NÃO SE APLICA,,3.0,Não tive acesso
QUEIXA,TODOS,QUALIDADE,2.0,Assistência pouca ou quase nenhuma assistência desses profissionais
QUEIXA,ASSISTENTE SOCIAL,ACOLHIMENTO,2.0,Só vi a assistente social uma vez
,NÃO SE APLICA,,1.0,NÃO HOUVE NEMHUMA CIRURGIA
QUEIXA,FISIOTERAPEUTA,QUALIDADE,2.0,"A fisioterapeuta apenas fez uma breve visita que deixou a desejar. Não recebi visita de assistente social, psicólogo nem fonoaudiólogo."
,NÃO SE APLICA,,3.0,Não tive apoio dessas categorias
,NÃO SE APLICA,,1.0,"Muito satisfeita em ter morrido aí, fico besta com o controle de vcs sobre os pacientes, ela faleceu nesse hospital no dia 1/08 e vcs ainda tem a capacidade de perguntar a satisfação, respeito zero."
QUEIXA,FONOAUDIOLOGO,QUALIDADE,3.0,"A fonoaudióloga do dia, passou insegurança no momento do atendimento."
QUEIXA,FISIOTERAPEUTA,QUALIDADE,1.0,"Tive crises de ansiedade na UTI e não recebi nenhum atendimento psicológico, minha família levou psicólogo e terapeuta de fora, pagamos para ter o atendimento.
Fisioterapeutas tive na enfermaria, na UTI foi tudo muito TRÁGICO"
,NÃO SE APLICA,,3.0,"Não sei como é o atendimento deles, não fui atendida e por nem um"
,NÃO SE APLICA,,1.0,Não fui atendido por nenhum desses profissionais citados
,NÃO SE APLICA,,3.0,Não tive contato com esses profissionais
,NÃO SE APLICA,,2.0,"Não tive atendimento desses profissionais, apenas 1x de uma fisio durante a internação"
,NÃO SE APLICA,,3.0,Nem vi esses profissionais.
,NÃO SE APLICA,,2.0,Não  passamos por nenhum desses profissionais.
,NÃO SE APLICA,,2.0,Não tive contato com eles
QUEIXA,ASSISTENTE SOCIAL,QUALIDADE,3.0,"Fisioterapeuta foi excelente. No entanto, a assistente social deixou a desejar nos encainhamentos quando solicitei"
ELOGIO/QUEIXA,FISIOTERAPEUTA,QUALIDADE,3.0,"Fiquei o tempo todo com ela no hospital o único que vi era os fisioterapeutas 
Sendo que só duas equipes eram bons mesmo
Os outros passavam para fazer a leitura e nem voltavam para fazer os procedimentos 
Diziam que estava sonolenta , porém essas duas equipes elea a acordaram e tinham paciência e faziam 
Assistente social , pisicologo e fonoaudiólogos , nem sabia que vocês tinham 
Ia no posto de enfermagem solicitar e nunca apareceu 
Além de a noite ter um a enfermeira chefe que uma hora que a mãe passou mal fui lá não tinha ninguém , toquei a campainha e só depois quando eles voltaram não sei de onde apareceu"
QUEIXA,TODOS,QUALIDADE,3.0,MAIS APOIO E TEMPO
QUEIXA,FONOAUDIOLOGO,QUALIDADE,2.0,O fonoaudiólogos só foi no quarto um vez muito pouco o atendimento
,NÃO SE APLICA,,3.0,não tive nenhum atendimento com esses profissionais
QUEIXA,TODOS,QUALIDADE,1.0,Fui mal atendido
QUEIXA,TODOS,QUALIDADE,3.0,Atendimento às pressas
QUEIXA,TODOS,TEMPO DE ESPERA,3.0,Muito demora no atendimento
QUEIXA,TODOS,QUALIDADE,1.0,Horrível
,NÃO SE APLICA,,3.0,Não passei com nenhum desses citados
,NÃO SE APLICA,,1.0,Não  foi assistida por nenhuma dessas especialidade
,NÃO SE APLICA,,3.0,Não tive atendimento com esses profissionais
QUEIXA,TODOS,QUALIDADE,4.0,Não estou insatisfeito porém acho que poderiam ajudar mais com orientações e direcionar melhor os pacientes em seus tratamentos
,NÃO SE APLICA,,1.0,Não tive acesso
,NÃO SE APLICA,,3.0,Não tive esse profissionais
QUEIXA,TODOS,TEMPO DE ESPERA,3.0,Eu quero mais agilidade
,NÃO SE APLICA,,2.0,Sem assistência
QUEIXA,PSICOLOGA,ACOLHIMENTO,3.0,"na minha ultima consulta com o psicólogo eu fiquei apenas 2 minutos em uma consulta que era pra ter duração de 20 a 30 minutos, o psicólogo nao me escutou e ignorou tudo que eu falava"
QUEIXA,TODOS,QUALIDADE,3.0,"Passagem muito rápida, não explicam nada só fazem o teste e vão embora"
,NÃO SE APLICA,,4.0,Não tive psicólogo e nem assistente sociais
,NÃO SE APLICA,,1.0,Não teve
,NÃO SE APLICA,,3.0,Nao teve psicologos
,NÃO SE APLICA,,3.0,Nenhum desses profissionais chegou até a mim
,NÃO SE APLICA,,2.0,Nao tive atendimento destes profissionais
QUEIXA,TODOS,TEMPO DE ESPERA,3.0,Demora no atendimento
,NÃO SE APLICA,,2.0,Não teve fono nada não houve cirurgia
QUEIXA,ASSISTENTE SOCIAL,QUALIDADE,3.0,"Os assistentes sociais não prestaram serviço, bão teve empatia pela situação, ficaram sem dar respostas várias vezes"
,NÃO SE APLICA,,1.0,Não tive contato com nenhum desses profissionais
,NÃO SE APLICA,,4.0,Ha algum tempo venho recebendo pesquisa sobre a cirurgia do meu pai . Ele nunca fez nenhuma cirurgia
ELOGIO,FISIOTERAPEUTA,ACOLHIMENTO,5.0,Paciente relatou que o fisioterapeuta Lucas foi muito educado e amoroso.
QUEIXA,TODOS,QUALIDADE,3.0,Muita demora e falta de proatividade
,NÃO SE APLICA,,3.0,Nao tive visita de nenhum desses profissionais
,NÃO SE APLICA,,3.0,"Não fui atendido por fisioterapeutas, nem assistente sociais, psicólogos ou fonoaudiólogos"
QUEIXA,TODOS,FALTA DE INFORMAÇÃO,,
,NÃO SE APLICA,,3.0,Não fui atendido por nenhum desses profissionais
QUEIXA,FISIOTERAPEUTA,QUALIDADE,3.0,"Tive um único atendimento pelo fisioterapeuta.  Fui bem atendida por ela, mais poderia ter dito outros atendimentos"
QUEIXA,TODOS,TEMPO DE ESPERA,3.0,Demorar demais para chegar no quarto
,NÃO SE APLICA,,,
,NÃO SE APLICA,,2.0,Não tive contato com essa equipe
QUEIXA,TODOS,ACOLHIMENTO,,
,NÃO SE APLICA,,3.0,Não fui atendida por nenhum destes.
QUEIXA,ASSISTENTE SOCIAL,QUALIDADE,2.0,"Assistente Social: pedi uma autorização para que outra pessoa pudesse me apoiar em alguns momentos, pois o Rodrigo é TEA e tem TOD. Ela disse que não precisava.Só consegui na semana seguinte após reclamação com um coordenador, após uma semana de dificuldade na internação dele"
,NÃO SE APLICA,,1.0,Não tive acompanhamento de nenhum profissional desse
QUEIXA,FISIOTERAPEUTA,ACOLHIMENTO,3.0,Bom dia minha filha focou enternada a fisioterapeuta entrou no quarto e saiu até hoje nunca mais eu avi
,NÃO SE APLICA,,1.0,Porque não havia ninguém lá
,NÃO SE APLICA,,1.0,Não tive nenhum desses profissionais.
QUEIXA,ASSISTENTE SOCIAL,QUALIDADE,1.0,Não transmitem nossas reclamações principalmente assistência social
,NÃO SE APLICA,,1.0,Não apareceram durante a internação
,NÃO SE APLICA,,2.0,"Minha filha ficou internada por 5 dias e a nenhum momento tivemos esses profissionais lá, principalmente fisioterapeuta, pois ela teve bronquiolite e precisa."
,NÃO SE APLICA,,2.0,Não tive acolhimento da equipe
,NÃO SE APLICA,,1.0,Não tive contato com essa equipe
,NÃO SE APLICA,,,
,NÃO SE APLICA,,1.0,Não tive contato não posso opinar
,NÃO SE APLICA,,3.0,Não tive contato com esses profissionais então não posso dizer se foi bom ou ruim
QUEIXA,TODOS,TEMPO DE ESPERA,3.0,Estão demorando demais para atender
QUEIXA,TODOS,FALTA DE INFORMAÇÃO,3.0,Nao explicaram muito bem os procedimentos. Apenas o fizeram
QUEIXA,TODOS,CAPACIDADE TECNICA,3.0,"alguns conhecem os procedimentos, outro não"
,NÃO SE APLICA,,,
,NÃO SE APLICA,,3.0,Não fui atendida por nenhum destes proficionais
,NÃO SE APLICA,,1.0,"Não tive atendimento de nenhum deles ,não posso avaliar"
,NÃO SE APLICA,,3.0,Não tive contatos com essa equipe
,NÃO SE APLICA,,3.0,Não tive esses acompanhamentos
QUEIXA,FISIOTERAPEUTA,ACOLHIMENTO,2.0,Fisio tinha que implorar para passar no quarto.. teve uns 2 dias que não apareceu
,NÃO SE APLICA,,,
,NÃO SE APLICA,,2.0,Não tive atendimento com eles pois estava no leito de alto risco
,NÃO SE APLICA,,3.0,Não tive atendimento com nenhum desses profissionais
QUEIXA,TODOS,QUALIDADE,3.0,Atendimento superficial
,NÃO SE APLICA,,3.0,Não  utilizei  esses profissionais
,NÃO SE APLICA,,,
,NÃO SE APLICA,,,
,NÃO SE APLICA,,1.0,"Não recebi esse atendimento, não teve"
QUEIXA,TODOS,FALTA DE INFORMAÇÃO,3.0,"Mais transparência no diagnóstico e como vai ser os procedimentos, pois as explicações são muito vazias"
QUEIXA,FISIOTERAPEUTA,QUALIDADE,3.0,"Fisioterapia, os procedimentos deveriam se mais eficazes,mais recursos. Os profissionais não ."
,NÃO SE APLICA,,2.0,
QUEIXA,TODOS,QUALIDADE,3.0,"Não  são todos,mas tem alguns que deixa a desejar,principalmente quando se trata de idoso."
QUEIXA,ASSISTENTE SOCIAL,QUALIDADE,1.0,Fui negligenciado pela equipe médica e a assistência social não fez nada.
,NÃO SE APLICA,,5.0,Não tive esse atendimento não
QUEIXA,TODOS,QUALIDADE,3.0,Pode melhorar
,NÃO SE APLICA,,3.0,Não presencie nenhum delas
,NÃO SE APLICA,,1.0,"Não tivemos serviços de serviço social , psicólogo nem fono"
QUEIXA,ASSISTENTE SOCIAL,QUALIDADE,3.0,"A assistente social verificou que minha bebê precisava de um leito, ela precisava subir para o quarto e nada fez. Apenas dizia para aguardar, se passaram 3 dias e minha filha continuou dormindo numa maca comigo."
,NÃO SE APLICA,,2.0,Não teve cirurgia
,NÃO SE APLICA,,1.0,Não fui atendida por nenhum profissional citado acima
,NÃO SE APLICA,,2.0,Não tive esse atendimento com as especialidades citadas
,NÃO SE APLICA,,1.0,Não fui atendido por esses profissionais não.
,NÃO SE APLICA,,1.0,Não tive atendimento com esses proficionsis
,NÃO SE APLICA,,2.0,Não tive esse atendimento
QUEIXA,FISIOTERAPEUTA,QUALIDADE,3.0,Fizio alguma péssima para nos atender em algumas resposta
QUEIXA,TODOS,CONDUTA,,
QUEIXA,TODOS,ACOLHIMENTO,,
,NÃO SE APLICA,,1.0,Não lembro de ter sido atendido por eles
QUEIXA,TODOS,QUALIDADE,2.0,Não foram prestativos
,NÃO SE APLICA,,1.0,Não fomos atendidos  por esses profissionais
,NÃO SE APLICA,,,
,NÃO SE APLICA,,1.0,Não tive atendimento de nenhum desses profissionais
QUEIXA,FISIOTERAPEUTA,QUALIDADE,3.0,"Pouco tempo de Fisioterapia,  era de 5 a 10 minutos."
,NÃO SE APLICA,,2.0,Nem passou com ninguém vou avalie o quê?
,NÃO SE APLICA,,5.0,Não tive esse tipo de atendimento
QUEIXA,ASSISTENTE SOCIAL,NÃO COMPARECEU ,2.0,"Em duas ocasiões distintas, procurei a assistente social e não consegui atendimento, pois não estava presente no momento."
QUEIXA,TODOS,FALTA DE INFORMAÇÃO,3.0,"Muita confusão de informações não repassadas a equipe,  só qual perguntam o tempo todo qual é o caso dela, sendo que já está no prontuário e deveriam antes de atendê-la saberem do ocorrido."
,NÃO SE APLICA,,3.0,Não houve esse tipo de atendimento
,NÃO SE APLICA,,3.0,Não tive contato com esses profissionais
,NÃO SE APLICA,,1.0,N tive
ELOGIO/QUEIXA,FISIOTERAPEUTA,QUALIDADE,3.0,"Não tinha nenhum psicólogo, o que é um grande problema na minha opinião. Assistente social
gentil mas, não conseguiu resolver minha demanda referente a nutrição. Porém fez um atendimento excelente. Fisioterapeuta ela  é muito simpática e um amor de pessoa veio e sempre conversou comigo mas, não fiz nenhuma das 11 sessões de fisioterapia que a Dra Silvia me passou no hospital não. Eu acho que a Fisioterapeuta ficou com medo de que eu ficasse cansada ou com alteração de humor por estar grávida. Ela vinha todas as vezes, passava um tempo comigo conversando e ia embora. Uma pessoa muito alegre eu diria. Fonoaudiólogo não tinha."
,NÃO SE APLICA,,3.0,Não tive nenhuma atendimento com esses profissionais
,NÃO SE APLICA,,3.0,Não tive acesso a essa equipe
,NÃO SE APLICA,,3.0,Não tive estes atendimentos
QUEIXA,TODOS,TEMPO DE ESPERA,3.0,A demora foi muito grande
,NÃO SE APLICA,,3.0,"Não fui atendido por esses profissionais e por isso, não tenho como opinar."
QUEIXA,TODOS,TEMPO DE ESPERA,1.0,Eles demoram muito pra ajudar
,NÃO SE APLICA,,2.0,Eu nao tive estes atendimentos por isso nao tenho como avaliar
,NÃO SE APLICA,,3.0,Não tive contato
,NÃO SE APLICA,,2.0,"Não tivemos atendimento com psicólogos, 

A assistente social apenas um atendimento para preenchimento burocrático, 

A fono razoável atendimento 

A fisioterapia, que no nosso caso seria um dos mais indispensável atendimento, só tivemos acesso apenas alguns dias já próximo a alta médica, contudo, o atendimento foi insuficiente, teve profissional que não fez nenhum exercício na criança, além de recursos indisponíveis."
,NÃO SE APLICA,,,
,NÃO SE APLICA,,,
QUEIXA,FONOAUDIOLOGO,NÃO COMPARECEU ,1.0,Meu bebê precisou de atendimento com a fono e n teve
,NÃO SE APLICA,,2.0,Não tive contato com essa equipe
QUEIXA,TODOS,CAPACIDADE TECNICA,1.0,Naobestao qualificados pra pacientes neurológicos
