elogio_ou_queixa,grupo,motivo,comentario_p1
QUEIXA,ADMINISTRATIVO,QUALIDADE,motivo e que eu estou com 5 meses pra fazer uma fisioterapia eu minha esposa ate hoje nao consegui por que o meu plano hapvida nao pega na minha cidade e urina vergonha
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora no atendimento
QUEIXA,ADMINISTRATIVO,QUALIDADE,"por que como eu tava com dor, eles simplesmente nao queria me internar e simplesmente passei dias com dores e nao queria dar satisfacao para mim."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"para conseguir agendar uma consulta e dificil , muito demorado."
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,ninguem nos recepciona
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,a espera e grande nem sempre sabem que voce esta agendando
QUEIXA,ADMINISTRATIVO,QUALIDADE,a cirurgia atrasou ai quando foi fazer o procedimento foi tudo corrido
QUEIXA,PORTEIRO,ACOLHIMENTO,"muita demora, pois nao e todas as pessoas que sabem usar e o vigilante poderia ajudar mais enves de so ficar conversando"
QUEIXA,ADMINISTRATIVO,QUALIDADE,nao tinha atendente suficiente ja estava ansiosa por causa da cirurgia eles ficaram me jahandi de um lado para o outro nao tinha funcionario suficiente nem para fazer a ficha
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,3 dias pra conseguir uma vaga na uti
QUEIXA,ADMINISTRATIVO,QUALIDADE,falta de informacao
QUEIXA,ADMINISTRATIVO,QUALIDADE,falta de informacao.
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"demora no atendimento, meu atendimento era as 10 49 fui atendida as 12 00"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,recepcao demoro mais de 1 hora para fazer ingreso.
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"fui atendido inicialmente na pa da av. leao xiii.. a poliana chegou com muita dor, e teve varias pessoas que chegaram depois dela que foi atendido primeiro.. fui ate a recepcao para pedir urgencia no caso dela, por estar com muita dor, a recepcionista me respondeu me respondeu que so poderia passar na frente se fosse colica renal. meu deus, eu nao tinha sido atendido, estavamos no hospital pra saber o motivo da dor. isso ne deixo extremamente revoltado entre outras coisas, pois chegamos na pa as 10 00 da manha e fomos transferido pro hospital so as 17 30"
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"os profissionais estavam discutindo entre si, nao deram a minima, nao me explicaram e eu fiquei aguardando muito tempo sem nem saber o que eu estava aguardando."
QUEIXA,RECEPÇAO,ACOLHIMENTO,"tive que ir em outra recepcao para fazer a ficha, nao tinha ninguem na recepcao da maternidade, e eu ja esta em trabalho de parto com muita contratacao"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"pq fiz uma cirurgia que nao ta legal , estou sem trabalhar sem dormi e ja e a terceira vez que venho ate aqui , e nada e resolvido volta para casa , e no outro dia dor dinovo , estou com o nome sujo pq nao consigo trabalhar , e quando precisamos de urgencia para dor , parece que o sistema e mais importante do que a dor do paciente."
ELOGIO,ADMINISTRATIVO,QUALIDADE,foi tdo otimo
QUEIXA,RECEPÇAO,ACOLHIMENTO,chegamos nao tinha assistente e aguardamos resolver
QUEIXA,ADMINISTRATIVO,QUALIDADE,"hospital lotado, fiquei horas aguardando no pronto socorro com dor e sem informacao de nada, tive q reclamar mto para poder ser atendida, pessima experiencia."
QUEIXA,ADMINISTRATIVO,QUALIDADE,educacao e atencao dos atendentes
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,acho que podem mais acolhedores.
QUEIXA,ADMINISTRATIVO,QUALIDADE,"me fizeram esperar com dor, e o nenem nao estava saindo na cesaria normal. o bebe acabou passando do tempo dentro da barriga e acabou defecando na bolsa. com isso, fui levada as pressas para o centro cirurgico para efetuar a cesaria. o atendimento foi pessimo. me mandaram pra casa em outros momentos em que o parto ja estava marcado para iniciar"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"nao utilizei o totem, e a demora para o atendimento foi muito grande quase 2 horas para chamar"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,muita demora nao tinha atendente
QUEIXA,ADMINISTRATIVO,QUALIDADE,"em maio passei por um momento delicado, onde tive um aborto. precisei fazer curetagem e no hospital me deixaram junto com as gravidas, me deixaram sem comer desnecessariamente."
QUEIXA,ADMINISTRATIVO,QUALIDADE,convenio vcs sao uma mafia do caralho
QUEIXA,ADMINISTRATIVO,QUALIDADE,"quando cheguei ao hospital, disseram que era remocao para uti a, nao aferiram de imediato a triagem. nao fiquei na uti, fiquei no ps, passou se horas para fazer o primeiro procedimento, passou pelo turno da tarde que estava de troca de plantao com o turno da noite, e apos o turno da noite fizeram a triagem, fiz o exame de tomografia e ai sim comecou a iniciar o processo, desta forma trazendo insatisfacao nos processos da notredame, os profissionais sao excelente. mas falta melhorar o processo!"
QUEIXA,RECEPÇAO,QUALIDADE,"cheguei na recepcao da maternidade em 01 07 25 com um pedido medico de encaminhamento para internacao imediata para parto cesaria devido ao peso do bebe na ultima ultrassom e as comorbidades que eu estava durante a gravidez, no entanto a recepcionista nao liberou minha entrada alegando a necessidade de a abertura de uma solicitacao de autorizacao, onde me passou um documento para preencher e me orientou a fazer a solicitado no aplicativo da hapvida. fiz conforme me orientou e questionou o prazo de resposta dessa solicitacao, visto que eu precisava internar naquele mesmo dia por orientacao medica, mas a recepcionista nao soube me informar, disse que poderia demorar dias ou horas. sem a devida informacao e sem poder internar, sai da maternidade totalmente desamparada e frustada e fui para a recepcao do pronto socorro na tentativa de internacao onde enfim tive sucesso e fizeram minha entrada para internacao normalmente. para registro, a resposta da solicitacao de autorizacao para cesarea so chegou em meu e mail no dia 15 07, dias apos minha dpp, se fosse para esperar essa resposta de autorizacao ja conseguimos imaginar qual seria o resultado."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"muita demora,no atendimento"
QUEIXA,PORTEIRO,ACOLHIMENTO,alguns porteiros sem educacao
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora tempo
QUEIXA,PORTEIRO,ACOLHIMENTO,"eu tive uma emergencia na madrugada do parto! o portao de entrada de carro estava fechado, o porteiro nao abriu e ainda nos xingou pois deixamos o carro na frente do hospital, sendo que eu cheguei sangrando e com 39 semanas de gestacao. depois na hora de ir embora fez ?piadas? ao fundo!"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,muito lotado
QUEIXA,RECEPÇAO,QUALIDADE,o mau atendimento por parte da recepcao .
QUEIXA,ADMINISTRATIVO,QUALIDADE,"a demora no atendimento a comida acho que poderia melhorar o acolhimento dos funcionarios para com a gente enfim, nada esta tao bom que nao possa melhorar ."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,ela nao fez cirurgia . e ficou 3 dias sem leito e a mae em uma cadeira. estou muito insatisfeito.
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora no atendimento e aos porteiros bem impacientes
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora a internacao
QUEIXA,RECEPÇAO,ACOLHIMENTO,"recepcionista nem olha pra o paciente, maqueiro demora demais"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"emergencia lotada, poucos profissionais, demora demasiada. precisei ir 3 vezes pra finalmente ser admita pra uma cesaria que ja estava marcada, sendo que entrei em trabalho de parto antes."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"cheguei com 8cm de dilatacao, com contracoes a cada 3 minutos minha mae pediu urgencia pois estava passando mal com crise de asma e nao me colocaram preferencia ao comecar a querer vomitar me colocaram depois de quase 2 horas esperando, foi quando fui pra medica e la el ja me mandou direto para internamento e me levaram logo pra quarto de parto"
QUEIXA,ADMINISTRATIVO,QUALIDADE,alguns funcionarios relapsos no momento do atendimento.
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,eles mal olharam na minha cara.
QUEIXA,ADMINISTRATIVO,QUALIDADE,mandaram ir pra um sector e era outro e a demora no atendimento
QUEIXA,ADMINISTRATIVO,QUALIDADE,falta de comunicacao entre recepcao e equipe que recebe o paciente para o centro cirurgico
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora a atender
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora no atendimento e na realizacao da tomografia com contraste sou portadora de fibromialgia e demorou quase 2 horas para ser atendida pro procedimento.
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,comunicacao rispida e falta de atencao ao passar uma informacao
QUEIXA,ADMINISTRATIVO,QUALIDADE,"bom, o atendimento e otimo. porem na parte de acompanhante, achei injusto, meu filho e um bebe de colo e nao pode ter somente um acompanhante, como as maes vao fazer suas necessidades como comer e tomar banho? pedir para alguma enfermeira cuidar do nenem e atrapalhar seu trabalho? poderiam permitir que o pai e a mae ficassem com o filho."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"hospital lotado, demora no atendimento, e lentidao nas medicacao"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"falta de atendimento, hospital lotado, demora no atendimento precisa se de mais profissionais na area do atendimento de urgencia pois os mesmos deixam a desejar"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"demorou bastante pra ser atendida, pediram pra chegar 1 h antes"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"como sempre o hapvida deixando a desejar, minha gestacao era de risco e voces nao fizeram analise da minha placenta, que o medico pediu"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,o tempo de espera para ser consultado com ginecologista obstetra...
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,cheguei as 7hrs da manha do dia 17 de julho para ser internada porem so me internaram as 17 30hrs da tarde fiquei com fome o dia inteiro dentro do hospital sem poder sair
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora no atendimento
QUEIXA,ADMINISTRATIVO,QUALIDADE,"bom dia ! a insatisfacao nao e com a equipe, muito pelo contrario e com o hapvida. eu nao sou de araraquara, sou da cidade de ibitinga que fica 70 km de distancia e por esse motivo tenho muito gastos com deslocamento combustivel e pedagio e alimentacao . a minha cidade e uma cidade empresarial e tem muitas vidas cadastradas no hapvida e a reclamacao e a mesma outra coisa aqui so tem a unimed eu acho que voces deveriam fazer uma visita porque a cidade tem potencia para terem uma ideia a shoppe esta construindo um ponto de coleta deles aqui, sem contar que aqui e a capital nacional do bordado. sobre a cirugia fui muito bem tratado e a fisioterapia estou fazendo aqui na minha cidade particular e tendo um gasto muito grande por conta de nao ter que viajar e os gastos ficarem maiores de uma olhada com carinho em nossa cidade e abram um atendimento aqui voces vao crescer muito aqui tem um grupo de medicos que montaram um convenio aqui para baterem de frente com a unimed o associado paga uma pequena mensalidade e a consulta tem desconto como faco para pedir reembolso das fisioterapia que estou fazendo??"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"se for apos a internacao, digo o seguinte minha mae teve alta e um pedido de avaliacao por uma fonoaudiologa, fiz a autorizacao, mandei whatsapp para a clinica responsavel, me chamaram na clinica e eu preenchi um formulario e logo apos me fizeram pra aguardar o agendamento, ate hoje nada, fui outra vez na clica pessoalmente, me falaram que iam agendar, ate agora nada. so isso"
QUEIXA,ADMINISTRATIVO,QUALIDADE,falta preparo.
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"o agendamento estava confirmado para as 7h00 da manha. ao chegar as 4h00 como solicitado nao fui informado que o horario estava errado. so depois que questionei me informaram que o procedimento seria as 11h00. as 12h00 nao me deram nenhum retorno, houve a troca do plantao e ninguem me informou nada sobre meu horario. eu ja estava na emergencia trocado e fui realizar a cirurgia depois das 15h00. somente quando reclamei pela 3 vez sai as 19h00 e nao me foi oferecido refeicao ou agua, pois tinha que esperar a janta apos as 20h00. lamentavel."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"tudo muito demorado .o hospital sempre dizem que esta em reforma o plano da minha mae e quarto deixaram ela no apto junto com outra pessoa, alegando que nao nao tinha quarto disponivel"
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"cheguei com muita dor e nao tive ninguem para me dar assistencia...ao pegar a senha sentei e esperei pelo atendimento que foi um pouco demorado pela situacao em que me encontrava , ao procurar ajuda de enfermagem me disseram que nao tinha nada a fazer so esperar."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"minha cesarea estava agendada para o dia 17 07 as 07h da manha, informaram que eu deveria chegar as 5h para realizar a abertura de ficha. cheguei ao hospital 04h30 da manha, fui informada pela equipe de recepcionista que tinha acontecido um probleminha com a minha internacao e que eu deveria aguardar , solicitei um responsavel para resolver a questao e a responsavel pela recepcao noturna informou o seguinte senhora, apenas a equipe da manha consegue resolver essa questao .extremamente sem vontade de resolver as questoes, entao e necessario aguardar equipe da manha? equipe noturna deve ter os mesmos conhecimentos e forca de vontade para trabalhar. equipe do dia chega e entao conseguem resolver a questao que segundo eles era somente pedir uma senha no chat hapvida!cirurgia que foi agendada para as 07h foi realizada as 11h."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,preciso de autorizacao de exames oncologicos a liberacao nao sai ja faz 20 dias estou com metastase nas mamas e medula
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"meu esposo fez um cateterismo, colocou um stent, foi um tramite muito demorado. realizou a cirurgia na unidade do hospital salvalus, foi feita transferencia de guarulhos para salvalus, na unidade salvalus teve uma briga entre a enfermeira do plantao e medico da ambulancia que levaram meu esposo para la, ao terminar a cirurgia teve que ser transferido novamente para o hospital guarulhos, aquela noite foi a mais fria do ano, meu marido foi transferido naquele frio que estava sem nenhum cobertor ao menos, perguntei para tecnica enfermagem que me disse nao ter coberta na ambulancia e nao podia pegar no hospital. coloquei a minha blusa que estava em cima dele para ele nao congelar. ao sair da unidade guarulhos quando teve alta, passou a manha toda na unidade sem ser medicado com os medicamentos que estava fazendo uso todos os dias, ao chegar em casa estava com pa elevada, sendo que deveria ser medicado com medicamentos varias vezes ao dia. queria dizer que foi um descaso que aconteceu com ele, aonde ja se viu os profissionais da unidade salvalus brigarem quando meu esposo estava naquela condicao, com dor toracica, o medico do plantao disse que nao tinha necessidade de fazer a cirurgia, foi um cabare e meu marido la assistindo a discussao entre os profissionais."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"nos transferindo sempre de quarto, embora tivessem quartos desocupados, nos levaram para aqueles que tinham banheiros mofados.nos tiraram de um quarto para ficarmos com um recem nascido com down que havia acabado de sair de 17 dias da uti para um quarto que o berco obrigatoriamente ficasse de frente para o banheiro,sendo que nao tinha cortina separando do banheiro,nem privacidade para amamentar ou extrair o leite.o outro casal na enfermaria estava com gripe e apesar de informarmos esses pontos, permanecemos la ate a alta."
QUEIXA,RECEPÇAO,QUALIDADE,"ao chegar ao hospital foi uma dificuldade para fazer minha ficha, ficava subindo no terceiro andar e descendo, depois de ficar 14 horas no pronto socorro para descobrirem o meu diagnostico, depois fui encaminhada para o go"
QUEIXA,ADMINISTRATIVO,QUALIDADE,na verdade nem e os funcionarios e o fluxo de pessoas muito cheio
QUEIXA,ADMINISTRATIVO,QUALIDADE,manobristas de baixa qualidade sem educacao e muita gira de bandido
QUEIXA,ADMINISTRATIVO,QUALIDADE,atendimento humano
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,sempre que vou no hospital e informo que a minha bebe tem imunodeficiencia e nao pode ficar por muito tempo em meio de outras criancas doente... e sempre tratada com descaso... recepcionistas sempre informam que nao tem o que fazer ... que tem que esperar ... que isso nao e criterio de prioridade
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,muita demora no atendimento
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,cheguei com.a ambulancia do samu e ficamos por mais de 20 minutos aguardando na entrada da emergencia sem nenhum atendimento. um verdadeiro descaso
